#Energy data:
#X,Y,Z,Energy
36.2898,-48.4579,240.513,0.0401895
36.2957,-48.6733,240.418,0.122259
36.2462,-48.7989,240.276,0.0530115
36.2422,-48.8156,240.128,0.0479075
36.2712,-48.8337,240.025,0.0185818
36.2701,-48.8458,240,6.62201e-32
36.2707,-48.8435,239.996,0.00229057
36.2728,-48.8391,239.987,0.00316473
36.2754,-48.8365,239.978,0.00783371
36.2791,-48.8352,239.966,0.0037861
36.2758,-48.8243,239.953,0.0089258
36.2698,-48.8082,239.936,0.00922743
36.2674,-48.7883,239.911,0.0154205
36.2559,-48.7863,239.878,0.0386887
36.2463,-48.7957,239.852,0.0389166
36.2726,-47.5787,240.662,0.00053728
36.2759,-47.5834,240.662,0.00404015
13.8786,2.49359,105.771,0.0887442
13.9086,2.58549,106,3.05921e-32
13.9876,2.79139,106.5,0.167782
14.0665,2.99729,107,3.15408e-32
14.2179,3.21298,107.5,0.172667
14.3693,3.42867,108,3.17689e-32
14.5278,3.6548,108.5,0.147828
14.6862,3.88094,109,3.28023e-32
14.7822,4.18194,109.5,0.177046
14.8783,4.48294,110,3.76489e-32
15.0516,4.91194,110.5,0.221821
15.2248,5.34093,111,3.36156e-32
15.3582,5.66566,111.5,0.280019
15.4915,5.99039,112,3.0519e-32
15.6074,6.20868,112.5,0.151014
15.7232,6.42698,113,3.32313e-32
15.964,6.678,113.5,0.187596
16.2048,6.92902,114,3.67865e-32
16.5251,7.25352,114.5,0.210325
16.8454,7.57802,115,4.40975e-32
17.4484,7.80005,115.5,0.242641
18.0514,8.02209,116,3.14584e-32
18.3048,8.18217,116.5,0.331919
18.5582,8.34225,117,2.83619e-32
18.725,8.34436,117.5,0.178496
18.8919,8.34648,118,3.63179e-32
19.2907,8.13148,118.5,0.294657
19.6896,7.91648,119,3.38728e-32
19.8818,8.01658,119.416,0.135424
20.1432,8.1658,119.916,0.0365607
20.2125,8.21492,120,4.29044e-32
20.4497,8.26553,120.218,0.119763
21.0047,8.40634,120.577,0.1343
21.5207,8.68177,120.85,0.105678
21.867,9.11186,120.991,0.148292
22.0154,9.35733,121,3.73004e-05
22.0159,9.35797,121,9.23587e-31
22.0571,9.41044,121.003,0.0205533
22.1391,9.52149,121.017,0.0181298
22.209,9.61684,121.07,0.0232187
22.2661,9.70471,121.154,0.0237743
22.3224,9.79846,121.248,0.0248262
22.357,9.89853,121.36,0.0313766
22.4119,10.0539,121.456,0.0331752
22.493,10.2713,121.503,0.0384796
22.4574,10.5047,121.545,0.0657365
22.2958,10.6632,121.571,0.0568739
22.1413,10.6595,121.453,0.0790336
22.1301,10.5931,121.322,0.127982
107.203,-127.099,475.902,0.0671976
89.2212,-149.164,447.742,2.56454
89.1969,-149.468,447.994,0.0572964
89.1963,-149.475,448,8.96352e-31
89.1758,-149.707,448.198,2.31303
89.1533,-149.969,448.423,0.333695
12.3926,-50.4727,122.984,0.251757
-0.000430197,-0.000319477,306.603,1.50295
-37.4897,83.0873,456.42,0.00171099
-5.73305,18.9031,417.088,0.00469643
26.295,34.1052,356.926,0.00502037
85.5905,-85.9399,272.638,0.0274469
79.5389,-79.3155,277.179,0.0421583
82.9395,-89.0969,282.292,0.055141
55.1893,-75.6716,324.711,0.0171545
42.9323,-36.7974,352.848,0.066247
-29.5677,17.8022,320.519,0.510247
-33.8577,19.6518,320.998,1.24409
-39.0095,21.6454,320.498,0.748162
-42.1822,22.84,320.5,0.545028
-43.3782,23.2122,321,3.5459e-31
-43.6238,23.392,321.012,0.130827
-45.3069,24.5644,321.397,0.609781
-47.2973,26.112,321.886,0.314597
-47.85,26.6669,322,5.60391e-32
-47.8767,26.6753,322.013,0.00689438
-48.5422,26.8918,322.185,0.220844
-49.681,27.1806,322.671,0.319163
-50.181,27.2612,323,1.32991e-30
-50.2822,27.2244,323.005,0.0387833
-50.4829,27.2072,323.035,0.0349916
-50.6958,27.2447,323.075,0.0512262
-50.9241,27.2946,323.127,0.0483931
-51.1478,27.3439,323.15,0.0338559
-51.3664,27.368,323.131,0.0343375
-51.5522,27.3948,323.181,0.041621
-51.7106,27.3598,323.282,0.0395392
-51.8472,27.2311,323.278,0.0415727
-52.0188,27.1395,323.243,0.0823973
-52.2575,27.0929,323.241,0.0709818
-52.4187,27.0433,323.153,0.0660739
-52.4521,26.997,323.079,0.0826227
-144.877,-106.26,353.129,0.00456691
-143.591,-104.079,350.941,0.00416395
-52.6023,34.724,329.399,0.0460458
-45.0287,23.8385,321.283,0.00053728
-46.1885,24.1052,321.543,0.0107753
0.145663,0.163785,306.436,2.15211
0.404876,0.462094,306.136,2.04458
0.520038,0.598431,306.002,0.0267235
0.52165,0.600246,306,1.45477e-30
0.612932,0.704908,305.894,1.86363
0.776064,0.893314,305.704,1.97123
0.900055,1.0411,305.554,1.9171
0.987333,1.14804,305.443,2.25648
1.02715,1.19683,305.392,0.724874
1.03233,1.2034,305.384,0.136394
1.033,1.20433,305.383,0.0460588
1.0332,1.20461,305.383,1.50792e-07
1.03325,1.20469,305.383,0.00118513
1.03323,1.20479,305.383,0.00600666
142.194,51.5702,348.063,0.854047
115.951,56.4056,358.503,0.415605
115.952,56.4092,358.504,0.0483653
106.897,53.6324,359.829,0.120497
106.897,53.6335,359.829,0.00801142
106.897,53.6339,359.829,0.00856335
106.897,53.6341,359.829,0.00540675
63.4207,25.9192,368.081,0.465356
63.4708,25.8327,368.221,1.95982
63.5265,25.7176,368.415,2.00809
