#Energy data:
#X,Y,Z,Energy
25.5499,-9.01607,75.1634,0.00053728
12.3766,-7.49529,62.137,0.00053728
-0.0442664,0.00820232,9.78516,0.00053728
147.33,-49.5795,233.238,0.00053728
-131.957,-114.478,221.333,0.00053728
-140.647,-43.5688,298.743,0.00053728
-134.363,-38.3019,287.917,0.00053728
-114.262,60.9026,403.308,8.97736e-05
0.0291606,-0.0275673,19.8551,0.00053728
-0.26984,0.255096,20.0005,0.00053728
-0.000194757,-0.0036146,19.8684,0.00053728
19.7091,-31.9167,5.80924,0.00053728
4.18192,-55.2896,99.4706,0.00053728
-40.9068,72.8973,162.633,0.00053728
-40.8021,72.9545,162.447,0.00053728
-40.8619,72.9243,162.543,0.00053728
88.7046,76.7654,204.04,0.00053728
89.8886,77.4485,204.01,2.923e-05
-0.00383077,-0.00724955,23.7049,0.00053728
16.128,-3.41203,135.771,0.00053728
-19.6418,-3.29053,211.296,0.00053728
-0.000268019,-0.00255373,6.21897,0.00053728
-0.00229547,0.00393096,21.6506,0.00053728
-73.9091,93.6119,85.3854,0.00053728
-0.00330899,-0.00674603,172.055,0.00053728
-26.7308,-113.323,286.646,0.00053728
-5.38439,1.3391,164.622,0.00053728
0.000641342,0.0033358,72.1719,0.00053728
0.04947,-0.033533,85.3293,0.00053728
0.175075,0.961885,100.216,0.00053728
-5.57399,10.8331,91.2855,0.00053728
30.8825,-62.5132,139.01,0.00053728
1.10288,-0.650622,137.526,2.923e-05
-0.200915,0.118526,139.361,0.00053728
-0.0126503,-0.00855747,139.067,0.00053728
-88.1432,-17.4319,39.0251,0.00053728
-0.571826,0.69873,38.4342,0.00053728
-0.113074,5.37468,42.3807,0.00053728
0.00363844,-0.00193024,81.2031,0.00053728
-8.57576,-10.2052,37.0812,0.00053728
4.28086,2.65351,33.2232,0.00053728
6.47799e-06,-8.70235e-06,32.8332,0.00053728
-5.76356,42.7793,120.373,0.00053728
46.5569,-19.1287,296.057,0.00053728
-7.26754,0.933391,65.6032,0.00053728
-6.45167e-05,0.000843765,3.76095,0.00053728
-7.77998,-16.5994,52.0526,0.00053728
3.89295e-06,0.000252376,30.3121,0.00053728
56.877,13.6946,0.989714,0.00053728
-100.28,-99.8594,143.045,0.00053728
-60.5825,-10.4967,66.2755,0.00053728
-73.5276,-49.7053,265.772,0.00053728
20.4982,121.168,20.1917,0.00053728
-0.000719845,-0.000185296,102.288,0.00053728
-3.58791,14.8729,49.2931,0.00053728
-15.8655,2.05877,34.7683,0.00053728
-9.21122,8.95267,42.5811,0.00053728
11.7921,-14.2196,105.031,0.00053728
-5.6677,6.61751,72.6558,0.00053728
-0.000238709,0.000198495,83.2338,0.00053728
45.057,-12.466,131.2,0.00053728
0.00061076,-0.000778128,108.822,0.00053728
-110.189,-27.2891,64.6395,0.00053728
0.164254,0.428793,341.846,0.00053728
-0.170635,-0.445452,344.258,0.00053728
-0.00698739,0.0297263,343.037,0.00053728
-0.000223475,-0.000409819,58.1687,0.00053728
-0.0089797,0.00270106,189.831,0.00053728
-145.733,-33.2093,45.2009,0.00053728
0.024843,0.0340007,108.464,0.00053728
