#Energy data:
#X,Y,Z,Energy
49.2292,-116.66,368.022,0.0105253
49.2554,-116.672,368.064,0.00672594
49.277,-116.689,368.103,0.0089183
49.302,-116.706,368.152,0.0133571
49.3331,-116.726,368.226,0.0280922
49.3465,-116.729,368.345,0.0644311
49.2918,-116.71,368.509,0.0992606
49.2518,-116.712,368.638,0.113023
46.8063,-119.631,358.539,0.0013205
46.383,-119.733,358.95,3.72283e-08
41.4276,-121.165,362.461,6.25769e-08
34.2183,-119.619,372.201,3.97985e-08
34.4413,-119.614,375.44,6.93456e-09
37.0236,-119.981,377.103,4.3958e-08
45.0041,-122.846,378.595,9.95763e-08
45.0083,-123.544,379.095,8.48962e-08
37.8879,-128.597,381.642,3.24455e-08
35.5819,-130.416,380.079,1.81104e-08
35.4762,-130.651,379.915,1.91631e-07
41.6323,-128.504,364.488,3.93851e-08
41.8266,-128.299,363.19,2.91296e-08
41.9417,-127.617,360.628,1.00538e-08
41.1451,-124.713,354.972,4.34655e-08
40.2084,-122.7,352.225,8.72774e-09
43.1383,-122.937,348.723,8.99638e-09
43.2379,-122.9,348.601,2.31914e-08
44.4055,-122.039,347.617,3.43442e-08
43.0214,-123.465,354.033,2.84126e-08
43.5738,-123.346,350.576,1.84027e-08
43.579,-123.511,350.453,6.31693e-08
37.7515,-121.864,344.333,4.41657e-08
36.5925,-121.167,344.458,2.11e-08
35.7391,-120.291,345.079,3.58709e-08
26.7271,-91.2011,340.151,5.17888e-08
25.9473,-88.3189,339.993,9.80856e-09
23.8166,-82.8379,339.416,3.74228e-08
23.2786,-71.7737,355.683,3.8241e-08
19.143,-74.9163,355.137,5.378e-08
18.6279,-75.7589,355.344,4.71866e-08
