#Energy data:
#X,Y,Z,Energy
72.833,39.509,136.108,1.48666e-08
17.6594,27.0534,113.023,7.53516e-08
2.38614,-19.6929,108.567,2.76868e-08
-7.25773,-29.7263,81.6459,9.49822e-08
-13.0291,-31.9944,77.4974,5.89189e-08
7.78481,2.02475,103.265,4.68408e-08
8.56165,-13.3978,100.693,9.23501e-09
11.6336,-0.673655,62.1584,2.65754e-08
10.3041,7.85236,88.1464,4.78394e-09
-7.55673,24.2174,78.4473,5.63723e-08
-54.3552,24.6612,100.837,1.5616e-08
-54.2455,25.1622,100.836,2.99369e-08
-62.3565,33.097,107.338,4.2337e-08
-57.1643,45.8429,19.4108,0.035566
-51.239,34.8871,21.5491,0.0130236
-50.0606,34.4206,21.9344,0.00223035
-57.1849,-12.316,87.3325,7.28505e-09
-64.9226,-11.0053,72.9288,5.8626e-09
-64.1708,-2.19658,58.8977,1.58052e-08
-48.1676,-20.8577,60.8833,1.5351e-07
-25.8858,-44.4343,29.2893,1.79334e-08
-10.9624,-28.5109,59.8952,1.71822e-08
-87.6545,-28.6794,36.9753,0.00751393
-67.5812,10.7728,43.5833,0.193737
-67.9693,9.69991,42.8926,0.227922
-24.0263,33.5653,48.7986,0.145592
-3.08847,11.7794,36.5155,1.20737
7.51001e-05,-0.000428158,13.199,0.171324
83.3029,-70.7869,11.5374,1.27275e-08
99.6592,-80.8647,0.514223,3.90737e-08
78.3531,-83.2703,28.9367,6.1882e-09
37.0999,-80.9156,28.8199,0.0580799
-2.23649,-87.8442,74.1442,0.0617135
2.61129,-85.9547,91.9514,0.653813
114.44,137.32,249.082,0.0396075
123.925,36.3305,70.4489,3.97088e-06
133.364,40.9402,62.7007,1.85103e-05
108.296,-7.69488,58.9947,4.34039e-05
62.6804,-4.72995,75.7758,0.00041574
54.0471,0.553528,73.5821,0.00209143
72.2071,33.6989,63.5252,0.105888
8.90983,18.4577,48.6633,0.127821
-44.1479,-30.2547,50.1145,3.38514e-09
-70.6682,-47.6134,73.1397,2.39706e-08
-78.1718,-71.162,75.6454,1.40388e-07
-47.9696,-87.8377,60.604,6.82212e-08
-21.2033,-100.525,32.7687,4.08363e-08
-21.2874,-99.6467,32.6306,1.15469e-08
-4.13907,-92.4081,62.679,8.03448e-09
11.6321,-79.0128,53.7949,2.6208e-08
26.5454,-73.7458,40.6096,3.57704e-08
51.0042,-57.0275,68.6962,4.27171e-08
53.955,-52.1476,68.6493,5.89807e-08
56.9804,-58.2259,72.9941,6.06997e-09
41.557,-78.0914,30.2792,4.03634e-08
23.7015,-81.6198,38.5882,1.13523e-08
47.3176,-58.9327,57.4831,2.08711e-08
48.9318,-55.4175,52.4735,6.38247e-08
27.5596,-61.2693,73.0784,2.61687e-07
28.4208,-39.4927,63.9632,2.49567e-07
27.9767,-39.0178,65.5231,1.01831e-07
26.1411,-29.8657,66.0209,1.26447e-07
53.903,11.5157,86.0137,0.0437803
37.5421,8.29719,77.0962,0.00133877
-9.71052,44.5983,128.158,0.873165
2.71906e-05,-0.000722764,45.4122,1.3532
8.15791,65.3458,248.52,6.14637e-08
6.31205,70.4819,257.246,3.83625e-09
10.4226,52.58,267.659,7.66158e-09
-26.9928,59.7917,251.905,9.52241e-09
-50.5687,57.5855,236.313,3.73293e-08
-44.9099,28.5009,227.611,1.9696e-08
-44.8532,33.2612,215.331,4.89399e-08
-16.6441,35.9155,223.824,8.65675e-08
-29.6129,27.4387,227.499,3.64998e-08
-7.13051,-32.5784,229.593,0.992639
0.000753327,0.000149157,55.031,1.11389
-23.7249,-4.86177,78.7744,1.25903e-07
-14.1327,2.17756,86.5921,3.45099e-08
4.28094,1.56921,81.5288,1.9063e-09
-6.59401,-6.40155,73.2454,2.47255e-08
-2.78723,0.752937,75.0544,3.08446e-08
4.17905,-3.4726,74.0456,1.08375e-08
19.9821,-25.742,51.8397,6.96449e-07
14.1141,-27.3679,64.2029,3.69886e-07
15.5831,-23.9577,65.8198,0.000128297
14.0172,-26.8091,68.8672,0.000176846
1.37257e-06,0.000310043,59.9046,2.11617
4.35229,-19.5923,142.356,4.01633e-08
26.0085,4.84345,125.28,7.27996e-08
1.15236,0.771429,152.498,0.00299972
-77.083,-74.367,92.3157,5.27107e-08
-29.6394,-66.6149,146.028,3.84553e-08
8.16309,-50.2695,172.979,1.19944e-08
10.4219,-65.1781,179.358,1.82474e-05
-5.67129,-6.17085,113.04,0.0356152
106.99,35.4152,329.813,6.16765e-08
108.965,29.5856,324.739,3.00297e-08
108.009,30.9511,283.231,4.45529e-06
92.1254,-11.3527,241.681,0.0158662
54.5797,-12.3535,211.202,0.0390891
-87.5738,66.6469,297.154,5.80185e-08
-72.3707,49.7524,306.497,1.33996e-07
-103.857,66.973,303.778,1.72377e-07
-24.7791,68.6133,274.998,0.211813
-34.7184,67.6772,272.889,0.0983503
-29.4511,51.2204,288.754,0.395854
-1.74189,12.1334,251.862,0.00885744
-16.9705,9.85921,125.05,0.668975
-51.9268,85.186,165.673,1.20415e-05
-46.8635,87.4296,162.243,0.000218149
8.10274,34.1654,128.82,0.00746011
7.61388,31.3794,126.471,0.00662131
-14.4417,11.3381,123.233,0.0139552
-12.9817,-30.6449,157.713,2.18788e-08
-14.1224,-28.4384,162.767,6.2857e-08
-33.4955,-33.7086,156.666,2.35268e-08
-35.8231,-35.5984,158.668,3.14631e-08
-21.104,-37.8995,168.239,4.40396e-08
-36.8558,-42.8725,188.861,3.8186e-08
14.3553,-20.4354,184.354,0.000373095
7.3876,-16.5151,181.431,0.000940753
-140.537,-123.761,367.475,1.62293e-05
-109.762,-128.031,403.089,0.0144157
-119.487,-6.99158,298.657,0.388645
60.5215,-130.319,1.23333,2.89274e-08
44.6428,-135.43,30.4313,6.25387e-08
35.2212,-136.218,54.2918,9.66247e-09
44.9537,-127.903,90.2038,3.79205e-08
43.2002,-126.781,93.317,4.1382e-09
50.3111,-91.6737,76.9446,3.17377e-08
64.2245,-92.4547,63.0494,1.5094e-08
78.0497,-28.556,82.2423,0.385705
-67.546,-19.3619,470.47,0.00354901
